time,city,susc,cases,births_original,births_adjusted,pop,v1_annual,v1_biweekly,v1_lagged
2008,Bankura,37609.1289,0,1666,419.832,3468807.034,0.88,0.88,0.88
2008.038462,Bankura,38028.9609,0,1666,419.832,3468807.034,0.88,0.88115386,0.88
2008.076923,Bankura,38448.7929,0,1666,419.832,3468807.034,0.88,0.88230769,0.88
2008.115385,Bankura,38868.6249,0,1666,419.832,3468807.034,0.88,0.88346155,0.88
2008.153846,Bankura,39288.4569,0,1666,419.832,3468807.034,0.88,0.88461538,0.88
2008.192308,Bankura,39708.2889,0,1666,419.832,3468807.034,0.88,0.88576924,0.88
2008.230769,Bankura,40128.1209,46,1666,418.1980189,3468807.034,0.88,0.88692307,0.88115386
2008.269231,Bankura,40546.31892,46,1666,416.5640802,3468807.034,0.88,0.88807693,0.88230769
2008.307692,Bankura,40962.883,15,1666,414.930099,3468807.034,0.88,0.88923076,0.88346155
2008.346154,Bankura,41377.81309,15,1666,413.2961604,3468807.034,0.88,0.89038462,0.88461538
2008.384615,Bankura,41791.10926,26,1666,411.6621792,3468807.034,0.88,0.89153845,0.88576924
2008.423077,Bankura,42202.77143,26,1666,410.0282406,3468807.034,0.88,0.89269231,0.88692307
2008.461538,Bankura,42612.79967,14,1666,408.3942594,3468807.034,0.88,0.89384614,0.88807693
2008.5,Bankura,43021.19393,14,1666,406.7603208,3468807.034,0.88,0.895,0.88923076
2008.538462,Bankura,43427.95426,70,1666,405.1263396,3468807.034,0.88,0.89615386,0.89038462
2008.576923,Bankura,43833.08059,70,1666,403.492401,3468807.034,0.88,0.89730769,0.89153845
2008.615385,Bankura,44236.573,41,1666,401.8584198,3468807.034,0.88,0.89846155,0.89269231
2008.653846,Bankura,44638.43142,41,1666,400.2244811,3468807.034,0.88,0.89961538,0.89384614
2008.692308,Bankura,45038.6559,5,1666,398.5905,3468807.034,0.88,0.90076924,0.895
2008.730769,Bankura,45437.2464,5,1666,396.9565189,3468807.034,0.88,0.90192307,0.89615386
2008.769231,Bankura,45834.20292,10,1666,395.3225802,3468807.034,0.88,0.90307693,0.89730769
2008.807692,Bankura,46229.5255,10,1666,393.688599,3468807.034,0.88,0.90423076,0.89846155
2008.846154,Bankura,46623.21409,10,1666,392.0546604,3468807.034,0.88,0.90538462,0.89961538
2008.884615,Bankura,47015.26876,10,1666,390.4206792,3468807.034,0.88,0.90653845,0.90076924
2008.923077,Bankura,47405.68943,5,1666,388.7867406,3468807.034,0.88,0.90769231,0.90192307
2008.961538,Bankura,47794.47617,5,1666,387.1527594,3468807.034,0.88,0.90884614,0.90307693
2009,Bankura,48181.62893,26,2220.730769,513.8856587,3510383.192,0.91,0.91,0.90423076
2009.038462,Bankura,48695.51459,26,2220.730769,511.7076082,3510383.192,0.91,0.91076924,0.90538462
2009.076923,Bankura,49207.2222,65,2220.730769,509.5296142,3510383.192,0.91,0.91153846,0.90653845
2009.115385,Bankura,49716.75182,65,2220.730769,507.3515637,3510383.192,0.91,0.9123077,0.90769231
2009.153846,Bankura,50224.10338,43,2220.730769,505.1735698,3510383.192,0.91,0.91307692,0.90884614
2009.192308,Bankura,50729.27695,43,2220.730769,502.9955192,3510383.192,0.91,0.91384616,0.91
2009.230769,Bankura,51232.27247,20,2220.730769,501.5434855,3510383.192,0.91,0.91461538,0.91076924
2009.269231,Bankura,51733.81595,20,2220.730769,500.0914896,3510383.192,0.91,0.91538462,0.91153846
2009.307692,Bankura,52233.90744,17,2220.730769,498.6394559,3510383.192,0.91,0.91615384,0.9123077
2009.346154,Bankura,52732.5469,17,2220.730769,497.18746,3510383.192,0.91,0.91692308,0.91307692
2009.384615,Bankura,53229.73436,9,2220.730769,495.7354263,3510383.192,0.91,0.9176923,0.91384616
2009.423077,Bankura,53725.46979,9,2220.730769,494.2834303,3510383.192,0.91,0.91846154,0.91461538
2009.461538,Bankura,54219.75322,2,2220.730769,492.8313966,3510383.192,0.91,0.91923076,0.91538462
2009.5,Bankura,54712.58461,2,2220.730769,491.3794007,3510383.192,0.91,0.92,0.91615384
2009.538462,Bankura,55203.96401,2,2220.730769,489.927367,3510383.192,0.91,0.92076924,0.91692308
2009.576923,Bankura,55693.89138,2,2220.730769,488.475371,3510383.192,0.91,0.92153846,0.9176923
2009.615385,Bankura,56182.36675,3,2220.730769,487.0233373,3510383.192,0.91,0.9223077,0.91846154
2009.653846,Bankura,56669.39009,3,2220.730769,485.5713414,3510383.192,0.91,0.92307692,0.91923076
2009.692308,Bankura,57154.96143,5,2220.730769,484.1193077,3510383.192,0.91,0.92384616,0.92
2009.730769,Bankura,57639.08074,5,2220.730769,482.667274,3510383.192,0.91,0.92461538,0.92076924
2009.769231,Bankura,58121.74801,2,2220.730769,481.2152781,3510383.192,0.91,0.92538462,0.92153846
2009.807692,Bankura,58602.96329,2,2220.730769,479.7632444,3510383.192,0.91,0.92615384,0.9223077
2009.846154,Bankura,59082.72653,6,2220.730769,478.3112484,3510383.192,0.91,0.92692308,0.92307692
2009.884615,Bankura,59561.03778,6,2220.730769,476.8592147,3510383.192,0.91,0.9276923,0.92384616
2009.923077,Bankura,60037.897,10,2220.730769,475.4072188,3510383.192,0.91,0.92846154,0.92461538
2009.961538,Bankura,60513.30422,10,2220.730769,473.9551851,3510383.192,0.91,0.92923076,0.92538462
2010,Bankura,60987.2594,10,2128.846154,452.9529697,3552457.038,0.93,0.93,0.92615384
2010.038462,Bankura,61440.21237,10,2128.846154,451.5610151,3552457.038,0.93,0.93038462,0.92692308
2010.076923,Bankura,61891.77339,19,2128.846154,450.1690968,3552457.038,0.93,0.93076923,0.9276923
2010.115385,Bankura,62341.94248,19,2128.846154,448.7771422,3552457.038,0.93,0.93115385,0.92846154
2010.153846,Bankura,62790.71962,13,2128.846154,447.3852238,3552457.038,0.93,0.93153846,0.92923076
2010.192308,Bankura,63238.10485,13,2128.846154,445.9932692,3552457.038,0.93,0.93192308,0.93
2010.230769,Bankura,63684.09812,4,2128.846154,445.2972919,3552457.038,0.93,0.93230769,0.93038462
2010.269231,Bankura,64129.39541,4,2128.846154,444.6013328,3552457.038,0.93,0.93269231,0.93076923
2010.307692,Bankura,64573.99674,4,2128.846154,443.9053555,3552457.038,0.93,0.93307692,0.93115385
2010.346154,Bankura,65017.9021,4,2128.846154,443.2093963,3552457.038,0.93,0.93346154,0.93153846
2010.384615,Bankura,65461.11149,2,2128.846154,442.513419,3552457.038,0.93,0.93384615,0.93192308
2010.423077,Bankura,65903.62491,2,2128.846154,441.8174598,3552457.038,0.93,0.93423077,0.93230769
2010.461538,Bankura,66345.44237,4,2128.846154,441.1214825,3552457.038,0.93,0.93461538,0.93269231
2010.5,Bankura,66786.56386,4,2128.846154,440.4255233,3552457.038,0.93,0.935,0.93307692
2010.538462,Bankura,67226.98938,1,2128.846154,439.729546,3552457.038,0.93,0.93538462,0.93346154
2010.576923,Bankura,67666.71892,1,2128.846154,439.0335868,3552457.038,0.93,0.93576923,0.93384615
2010.615385,Bankura,68105.75251,6,2128.846154,438.3376096,3552457.038,0.93,0.93615385,0.93423077
2010.653846,Bankura,68544.09012,6,2128.846154,437.6416504,3552457.038,0.93,0.93653846,0.93461538
2010.692308,Bankura,68981.73177,6,2128.846154,436.9456731,3552457.038,0.93,0.93692308,0.935
2010.730769,Bankura,69418.67744,6,2128.846154,436.2496958,3552457.038,0.93,0.93730769,0.93538462
2010.769231,Bankura,69854.92714,9,2128.846154,435.5537366,3552457.038,0.93,0.93769231,0.93576923
2010.807692,Bankura,70290.48088,9,2128.846154,434.8577593,3552457.038,0.93,0.93807692,0.93615385
2010.846154,Bankura,70725.33864,21,2128.846154,434.1618001,3552457.038,0.93,0.93846154,0.93653846
2010.884615,Bankura,71159.50044,21,2128.846154,433.4658228,3552457.038,0.93,0.93884615,0.93692308
2010.923077,Bankura,71592.96626,27,2128.846154,432.7698636,3552457.038,0.93,0.93923077,0.93730769
2010.961538,Bankura,72025.73612,27,2128.846154,432.0738864,3552457.038,0.93,0.93961538,0.93769231
2011,Bankura,72457.81001,28,2255.576923,457.0579682,3595035.615,0.94,0.94,0.93807692
2011.038462,Bankura,72914.86798,28,2255.576923,456.3205592,3595035.615,0.94,0.94038462,0.93846154
2011.076923,Bankura,73371.18854,37,2255.576923,455.5831694,3595035.615,0.94,0.94076923,0.93884615
2011.115385,Bankura,73826.77171,37,2255.576923,454.8457604,3595035.615,0.94,0.94115385,0.93923077
2011.153846,Bankura,74281.61747,19,2255.576923,454.1083705,3595035.615,0.94,0.94153846,0.93961538
2011.192308,Bankura,74735.72584,19,2255.576923,453.3709615,3595035.615,0.94,0.94192308,0.94
2011.230769,Bankura,75189.0968,12,2255.576923,452.6335525,3595035.615,0.94,0.94230769,0.94038462
2011.269231,Bankura,75641.73035,12,2255.576923,451.8961627,3595035.615,0.94,0.94269231,0.94076923
2011.307692,Bankura,76093.62651,25,2255.576923,451.1587537,3595035.615,0.94,0.94307692,0.94115385
2011.346154,Bankura,76544.78527,25,2255.576923,450.4213639,3595035.615,0.94,0.94346154,0.94153846
2011.384615,Bankura,76995.20663,18,2255.576923,449.6839549,3595035.615,0.94,0.94384615,0.94192308
2011.423077,Bankura,77444.89059,18,2255.576923,448.9465651,3595035.615,0.94,0.94423077,0.94230769
2011.461538,Bankura,77893.83715,16,2255.576923,448.2091561,3595035.615,0.94,0.94461538,0.94269231
2011.5,Bankura,78342.04631,16,2255.576923,447.4717663,3595035.615,0.94,0.945,0.94307692
2011.538462,Bankura,78789.51807,21,2255.576923,446.7343573,3595035.615,0.94,0.94538462,0.94346154
2011.576923,Bankura,79236.25243,21,2255.576923,445.9969674,3595035.615,0.94,0.94576923,0.94384615
2011.615385,Bankura,79682.2494,22,2255.576923,445.2595584,3595035.615,0.94,0.94615385,0.94423077
2011.653846,Bankura,80127.50896,22,2255.576923,444.5221686,3595035.615,0.94,0.94653846,0.94461538
2011.692308,Bankura,80572.03113,34,2255.576923,443.7847596,3595035.615,0.94,0.94692308,0.945
2011.730769,Bankura,81015.81588,34,2255.576923,443.0473506,3595035.615,0.94,0.94730769,0.94538462
2011.769231,Bankura,81458.86324,50,2255.576923,442.3099608,3595035.615,0.94,0.94769231,0.94576923
2011.807692,Bankura,81901.1732,50,2255.576923,441.5725518,3595035.615,0.94,0.94807692,0.94615385
2011.846154,Bankura,82342.74575,56,2255.576923,440.835162,3595035.615,0.94,0.94846154,0.94653846
2011.884615,Bankura,82783.58091,56,2255.576923,440.097753,3595035.615,0.94,0.94884615,0.94692308
2011.923077,Bankura,83223.67866,71,2255.576923,439.3603632,3595035.615,0.94,0.94923077,0.94730769
2011.961538,Bankura,83663.03903,71,2255.576923,438.6229542,3595035.615,0.94,0.94961538,0.94769231
2012,Bankura,84101.66198,29,2113.269231,410.2587148,3638124.962,0.95,0.95,0.94807692
2012.038462,Bankura,84511.9207,29,2113.269231,409.5678301,3638124.962,0.95,0.95038462,0.94846154
2012.076923,Bankura,84921.48853,13,2113.269231,408.8769633,3638124.962,0.95,0.95076923,0.94884615
2012.115385,Bankura,85330.36549,13,2113.269231,408.1860785,3638124.962,0.95,0.95115385,0.94923077
2012.153846,Bankura,85738.55157,6,2113.269231,407.4952117,3638124.962,0.95,0.95153846,0.94961538
2012.192308,Bankura,86146.04678,6,2113.269231,406.8043269,3638124.962,0.95,0.95192308,0.95
2012.230769,Bankura,86552.85111,10,2113.269231,406.1134422,3638124.962,0.95,0.95230769,0.95038462
2012.269231,Bankura,86958.96455,10,2113.269231,405.4225753,3638124.962,0.95,0.95269231,0.95076923
2012.307692,Bankura,87364.38712,4,2113.269231,404.7316906,3638124.962,0.95,0.95307692,0.95115385
2012.346154,Bankura,87769.11881,4,2113.269231,404.0408238,3638124.962,0.95,0.95346154,0.95153846
2012.384615,Bankura,88173.15964,5,2113.269231,403.349939,3638124.962,0.95,0.95384615,0.95192308
2012.423077,Bankura,88576.50958,5,2113.269231,402.6590722,3638124.962,0.95,0.95423077,0.95230769
2012.461538,Bankura,88979.16865,7,2113.269231,401.9681874,3638124.962,0.95,0.95461538,0.95269231
2012.5,Bankura,89381.13684,7,2113.269231,401.2773206,3638124.962,0.95,0.955,0.95307692
2012.538462,Bankura,89782.41416,12,2113.269231,400.5864358,3638124.962,0.95,0.95538462,0.95346154
2012.576923,Bankura,90183.00059,12,2113.269231,399.895569,3638124.962,0.95,0.95576923,0.95384615
2012.615385,Bankura,90582.89616,15,2113.269231,399.2046843,3638124.962,0.95,0.95615385,0.95423077
2012.653846,Bankura,90982.10085,15,2113.269231,398.5138175,3638124.962,0.95,0.95653846,0.95461538
2012.692308,Bankura,91380.61466,11,2113.269231,397.8229327,3638124.962,0.95,0.95692308,0.955
2012.730769,Bankura,91778.4376,11,2113.269231,397.1320479,3638124.962,0.95,0.95730769,0.95538462
2012.769231,Bankura,92175.56964,38,2113.269231,396.4411811,3638124.962,0.95,0.95769231,0.95576923
2012.807692,Bankura,92572.01083,38,2113.269231,395.7502963,3638124.962,0.95,0.95807692,0.95615385
2012.846154,Bankura,92967.76112,42,2113.269231,395.0594295,3638124.962,0.95,0.95846154,0.95653846
2012.884615,Bankura,93362.82055,42,2113.269231,394.3685448,3638124.962,0.95,0.95884615,0.95692308
2012.923077,Bankura,93757.1891,50,2113.269231,393.677678,3638124.962,0.95,0.95923077,0.95730769
2012.961538,Bankura,94150.86677,50,2113.269231,392.9867932,3638124.962,0.95,0.95961538,0.95769231
2013,Bankura,94543.85357,34,2025.538462,376.0100586,3681730.115,0.96,0.96,0.95807692
2013.038462,Bankura,94919.86363,34,2025.538462,375.3478553,3681730.115,0.96,0.96,0.95846154
2013.076923,Bankura,95295.21148,11,2025.538462,374.6856693,3681730.115,0.96,0.96,0.95884615
2013.115385,Bankura,95669.89715,11,2025.538462,374.0234661,3681730.115,0.96,0.96,0.95923077
2013.153846,Bankura,96043.92062,7,2025.538462,373.3612801,3681730.115,0.96,0.96,0.95961538
2013.192308,Bankura,96417.2819,7,2025.538462,372.6990769,3681730.115,0.96,0.96,0.96
2013.230769,Bankura,96789.98097,14,2025.538462,372.6990769,3681730.115,0.96,0.96,0.96
2013.269231,Bankura,97162.68005,14,2025.538462,372.6990769,3681730.115,0.96,0.96,0.96
2013.307692,Bankura,97535.37913,2,2025.538462,372.6990769,3681730.115,0.96,0.96,0.96
2013.346154,Bankura,97908.0782,2,2025.538462,372.6990769,3681730.115,0.96,0.96,0.96
2013.384615,Bankura,98280.77728,6,2025.538462,372.6990769,3681730.115,0.96,0.96,0.96
2013.423077,Bankura,98653.47636,6,2025.538462,372.6990769,3681730.115,0.96,0.96,0.96
2013.461538,Bankura,99026.17543,10,2025.538462,372.6990769,3681730.115,0.96,0.96,0.96
2013.5,Bankura,99398.87451,10,2025.538462,372.6990769,3681730.115,0.96,0.96,0.96
2013.538462,Bankura,99771.57359,14,2025.538462,372.6990769,3681730.115,0.96,0.96,0.96
2013.576923,Bankura,100144.2727,14,2025.538462,372.6990769,3681730.115,0.96,0.96,0.96
2013.615385,Bankura,100516.9717,18,2025.538462,372.6990769,3681730.115,0.96,0.96,0.96
2013.653846,Bankura,100889.6708,18,2025.538462,372.6990769,3681730.115,0.96,0.96,0.96
2013.692308,Bankura,101262.3699,45,2025.538462,372.6990769,3681730.115,0.96,0.96,0.96
2013.730769,Bankura,101635.069,45,2025.538462,372.6990769,3681730.115,0.96,0.96,0.96
2013.769231,Bankura,102007.7681,33,2025.538462,372.6990769,3681730.115,0.96,0.96,0.96
2013.807692,Bankura,102380.4671,33,2025.538462,372.6990769,3681730.115,0.96,0.96,0.96
2013.846154,Bankura,102753.1662,39,2025.538462,372.6990769,3681730.115,0.96,0.96,0.96
2013.884615,Bankura,103125.8653,39,2025.538462,372.6990769,3681730.115,0.96,0.96,0.96
2013.923077,Bankura,103498.5644,67,2025.538462,372.6990769,3681730.115,0.96,0.96,0.96
2013.961538,Bankura,103871.2634,67,2025.538462,372.6990769,3681730.115,0.96,0.96,0.96
2014,Bankura,104243.9625,13,2072.576923,381.3541538,3725858,0.96,0.96,0.96
2014.038462,Bankura,104625.3167,13,2072.576923,381.3541538,3725858,0.96,0.96,0.96
2014.076923,Bankura,105006.6708,10,2072.576923,381.3541538,3725858,0.96,0.96,0.96
2014.115385,Bankura,105388.025,10,2072.576923,381.3541538,3725858,0.96,0.96,0.96
2014.153846,Bankura,105769.3791,15,2072.576923,381.3541538,3725858,0.96,0.96,0.96
2014.192308,Bankura,106150.7333,15,2072.576923,381.3541538,3725858,0.96,0.96,0.96
2014.230769,Bankura,106532.0874,14,2072.576923,381.3541538,3725858,0.96,0.96,0.96
2014.269231,Bankura,106913.4416,14,2072.576923,381.3541538,3725858,0.96,0.96,0.96
2014.307692,Bankura,107294.7957,23,2072.576923,381.3541538,3725858,0.96,0.96,0.96
2014.346154,Bankura,107676.1499,23,2072.576923,381.3541538,3725858,0.96,0.96,0.96
2014.384615,Bankura,108057.5041,22,2072.576923,381.3541538,3725858,0.96,0.96,0.96
2014.423077,Bankura,108438.8582,22,2072.576923,381.3541538,3725858,0.96,0.96,0.96
2014.461538,Bankura,108820.2124,28,2072.576923,381.3541538,3725858,0.96,0.96,0.96
2014.5,Bankura,109201.5665,28,2072.576923,381.3541538,3725858,0.96,0.96,0.96
2014.538462,Bankura,109582.9207,31,2072.576923,381.3541538,3725858,0.96,0.96,0.96
2014.576923,Bankura,109964.2748,31,2072.576923,381.3541538,3725858,0.96,0.96,0.96
2014.615385,Bankura,110345.629,41,2072.576923,381.3541538,3725858,0.96,0.96,0.96
2014.653846,Bankura,110726.9831,41,2072.576923,381.3541538,3725858,0.96,0.96,0.96
2014.692308,Bankura,111108.3373,27,2072.576923,381.3541538,3725858,0.96,0.96,0.96
2014.730769,Bankura,111489.6914,27,2072.576923,381.3541538,3725858,0.96,0.96,0.96
2014.769231,Bankura,111871.0456,30,2072.576923,381.3541538,3725858,0.96,0.96,0.96
2014.807692,Bankura,112252.3997,30,2072.576923,381.3541538,3725858,0.96,0.96,0.96
2014.846154,Bankura,112633.7539,9,2072.576923,381.3541538,3725858,0.96,0.96,0.96
2014.884615,Bankura,113015.1081,9,2072.576923,381.3541538,3725858,0.96,0.96,0.96
2014.923077,Bankura,113396.4622,15,2072.576923,381.3541538,3725858,0.96,0.96,0.96
2014.961538,Bankura,113777.8164,15,2072.576923,381.3541538,3725858,0.96,0.96,0.96
2015,Bankura,114159.1705,30,2009.615385,369.7692308,3770514.654,0.96,0.96,0.96
2015.038462,Bankura,114528.9397,30,2009.615385,369.7692308,3770514.654,0.96,0.95961538,0.96
2015.076923,Bankura,114898.709,13,2009.615385,369.7692308,3770514.654,0.96,0.95923077,0.96
2015.115385,Bankura,115268.4782,13,2009.615385,369.7692308,3770514.654,0.96,0.95884615,0.96
2015.153846,Bankura,115638.2474,16,2009.615385,369.7692308,3770514.654,0.96,0.95846154,0.96
2015.192308,Bankura,116008.0167,16,2009.615385,369.7692308,3770514.654,0.96,0.95807692,0.96
2015.230769,Bankura,116377.7859,17,2009.615385,370.4262283,3770514.654,0.96,0.95769231,0.95961538
2015.269231,Bankura,116748.2121,17,2009.615385,371.0832087,3770514.654,0.96,0.95730769,0.95923077
2015.307692,Bankura,117119.2953,23,2009.615385,371.7402063,3770514.654,0.96,0.95692308,0.95884615
2015.346154,Bankura,117491.0355,23,2009.615385,372.3971867,3770514.654,0.96,0.95653846,0.95846154
2015.384615,Bankura,117863.4327,33,2009.615385,373.0541842,3770514.654,0.96,0.95615385,0.95807692
2015.423077,Bankura,118236.4869,33,2009.615385,373.7111647,3770514.654,0.96,0.95576923,0.95769231
2015.461538,Bankura,118610.1981,31,2009.615385,374.3681622,3770514.654,0.96,0.95538462,0.95730769
2015.5,Bankura,118984.5662,31,2009.615385,375.0251427,3770514.654,0.96,0.955,0.95692308
2015.538462,Bankura,119359.5914,41,2009.615385,375.6821402,3770514.654,0.96,0.95461538,0.95653846
2015.576923,Bankura,119735.2735,41,2009.615385,376.3391206,3770514.654,0.96,0.95423077,0.95615385
2015.615385,Bankura,120111.6126,33,2009.615385,376.9961182,3770514.654,0.96,0.95384615,0.95576923
2015.653846,Bankura,120488.6088,33,2009.615385,377.6530986,3770514.654,0.96,0.95346154,0.95538462
2015.692308,Bankura,120866.2619,19,2009.615385,378.3100962,3770514.654,0.96,0.95307692,0.955
2015.730769,Bankura,121244.572,19,2009.615385,378.9670937,3770514.654,0.96,0.95269231,0.95461538
2015.769231,Bankura,121623.539,16,2009.615385,379.6240741,3770514.654,0.96,0.95230769,0.95423077
2015.807692,Bankura,122003.1631,16,2009.615385,380.2810717,3770514.654,0.96,0.95192308,0.95384615
2015.846154,Bankura,122383.4442,7,2009.615385,380.9380521,3770514.654,0.96,0.95153846,0.95346154
2015.884615,Bankura,122764.3822,7,2009.615385,381.5950496,3770514.654,0.96,0.95115385,0.95307692
2015.923077,Bankura,123145.9773,5,2009.615385,382.2520301,3770514.654,0.96,0.95076923,0.95269231
2015.961538,Bankura,123528.2293,5,2009.615385,382.9090276,3770514.654,0.96,0.95038462,0.95230769
2016,Bankura,123911.1384,3,1934.076923,369.1483307,3815707.038,0.95,0.95,0.95192308
2016.038462,Bankura,124280.2867,3,1934.076923,369.7806327,3815707.038,0.95,0.95,0.95153846
2016.076923,Bankura,124650.0673,5,1934.076923,370.4129182,3815707.038,0.95,0.95,0.95115385
2016.115385,Bankura,125020.4802,5,1934.076923,371.0452202,3815707.038,0.95,0.95,0.95076923
2016.153846,Bankura,125391.5255,8,1934.076923,371.6775057,3815707.038,0.95,0.95,0.95038462
2016.192308,Bankura,125763.203,8,1934.076923,372.3098077,3815707.038,0.95,0.95,0.95
2016.230769,Bankura,126135.5128,13,1934.076923,372.3098077,3815707.038,0.95,0.95,0.95
2016.269231,Bankura,126507.8226,13,1934.076923,372.3098077,3815707.038,0.95,0.95,0.95
2016.307692,Bankura,126880.1324,14,1934.076923,372.3098077,3815707.038,0.95,0.95,0.95
2016.346154,Bankura,127252.4422,14,1934.076923,372.3098077,3815707.038,0.95,0.95,0.95
2016.384615,Bankura,127624.752,19,1934.076923,372.3098077,3815707.038,0.95,0.95,0.95
2016.423077,Bankura,127997.0618,19,1934.076923,372.3098077,3815707.038,0.95,0.95,0.95
2016.461538,Bankura,128369.3716,22,1934.076923,372.3098077,3815707.038,0.95,0.95,0.95
2016.5,Bankura,128741.6814,22,1934.076923,372.3098077,3815707.038,0.95,0.95,0.95
2016.538462,Bankura,129113.9912,24,1934.076923,372.3098077,3815707.038,0.95,0.95,0.95
2016.576923,Bankura,129486.301,24,1934.076923,372.3098077,3815707.038,0.95,0.95,0.95
2016.615385,Bankura,129858.6108,25,1934.076923,372.3098077,3815707.038,0.95,0.95,0.95
2016.653846,Bankura,130230.9207,25,1934.076923,372.3098077,3815707.038,0.95,0.95,0.95
2016.692308,Bankura,130603.2305,12,1934.076923,372.3098077,3815707.038,0.95,0.95,0.95
2016.730769,Bankura,130975.5403,12,1934.076923,372.3098077,3815707.038,0.95,0.95,0.95
2016.769231,Bankura,131347.8501,9,1934.076923,372.3098077,3815707.038,0.95,0.95,0.95
2016.807692,Bankura,131720.1599,9,1934.076923,372.3098077,3815707.038,0.95,0.95,0.95
2016.846154,Bankura,132092.4697,4,1934.076923,372.3098077,3815707.038,0.95,0.95,0.95
2016.884615,Bankura,132464.7795,4,1934.076923,372.3098077,3815707.038,0.95,0.95,0.95
2016.923077,Bankura,132837.0893,4,1934.076923,372.3098077,3815707.038,0.95,0.95,0.95
2016.961538,Bankura,133209.3991,4,1934.076923,372.3098077,3815707.038,0.95,0.95,0.95
2017,Bankura,133581.7089,5,1851.230769,356.3619231,3861441.192,0.95,0.95,0.95
2017.038462,Bankura,133938.0708,5,1851.230769,356.3619231,3861441.192,0.95,0.94961538,0.95
2017.076923,Bankura,134294.4328,3,1851.230769,356.3619231,3861441.192,0.95,0.94923077,0.95
2017.115385,Bankura,134650.7947,3,1851.230769,356.3619231,3861441.192,0.95,0.94884615,0.95
2017.153846,Bankura,135007.1566,8,1851.230769,356.3619231,3861441.192,0.95,0.94846154,0.95
2017.192308,Bankura,135363.5185,8,1851.230769,356.3619231,3861441.192,0.95,0.94807692,0.95
2017.230769,Bankura,135719.8805,9,1851.230769,356.9671404,3861441.192,0.95,0.94769231,0.94961538
2017.269231,Bankura,136076.8476,9,1851.230769,357.572342,3861441.192,0.95,0.94730769,0.94923077
2017.307692,Bankura,136434.4199,12,1851.230769,358.1775593,3861441.192,0.95,0.94692308,0.94884615
2017.346154,Bankura,136792.5975,12,1851.230769,358.7827609,3861441.192,0.95,0.94653846,0.94846154
2017.384615,Bankura,137151.3803,34,1851.230769,359.3879782,3861441.192,0.95,0.94615385,0.94807692
2017.423077,Bankura,137510.7682,34,1851.230769,359.9931798,3861441.192,0.95,0.94576923,0.94769231
2017.461538,Bankura,137870.7614,44,1851.230769,360.5983971,3861441.192,0.95,0.94538462,0.94730769
2017.5,Bankura,138231.3598,44,1851.230769,361.2035987,3861441.192,0.95,0.945,0.94692308
2017.538462,Bankura,138592.5634,29,1851.230769,361.808816,3861441.192,0.95,0.94461538,0.94653846
2017.576923,Bankura,138954.3722,29,1851.230769,362.4140176,3861441.192,0.95,0.94423077,0.94615385
2017.615385,Bankura,139316.7863,18,1851.230769,363.0192349,3861441.192,0.95,0.94384615,0.94576923
2017.653846,Bankura,139679.8055,18,1851.230769,363.6244365,3861441.192,0.95,0.94346154,0.94538462
2017.692308,Bankura,140043.4299,8,1851.230769,364.2296538,3861441.192,0.95,0.94307692,0.945
2017.730769,Bankura,140407.6596,8,1851.230769,364.8348712,3861441.192,0.95,0.94269231,0.94461538
2017.769231,Bankura,140772.4944,9,1851.230769,365.4400728,3861441.192,0.95,0.94230769,0.94423077
2017.807692,Bankura,141137.9345,9,1851.230769,366.0452901,3861441.192,0.95,0.94192308,0.94384615
2017.846154,Bankura,141503.9798,12,1851.230769,366.6504917,3861441.192,0.95,0.94153846,0.94346154
2017.884615,Bankura,141870.6303,12,1851.230769,367.255709,3861441.192,0.95,0.94115385,0.94307692
2017.923077,Bankura,142237.886,20,1851.230769,367.8609106,3861441.192,0.95,0.94076923,0.94269231
2017.961538,Bankura,142605.7469,20,1851.230769,368.4661279,3861441.192,0.95,0.94038462,0.94230769
2018,Bankura,142974.213,16,1851.692308,369.1633443,3907723.115,0.94,0.94,0.94192308
2018.038462,Bankura,143343.3764,16,1851.692308,369.7687125,3907723.115,0.94,0.94,0.94153846
2018.076923,Bankura,143713.1451,8,1851.692308,370.374065,3907723.115,0.94,0.94,0.94115385
2018.115385,Bankura,144083.5192,8,1851.692308,370.9794332,3907723.115,0.94,0.94,0.94076923
2018.153846,Bankura,144454.4986,20,1851.692308,371.5847856,3907723.115,0.94,0.94,0.94038462
2018.192308,Bankura,144826.0834,20,1851.692308,372.1901538,3907723.115,0.94,0.94,0.94
2018.230769,Bankura,145198.2735,10,1851.692308,372.1901538,3907723.115,0.94,0.94,0.94
2018.269231,Bankura,145570.4637,10,1851.692308,372.1901538,3907723.115,0.94,0.94,0.94
2018.307692,Bankura,145942.6539,24,1851.692308,372.1901538,3907723.115,0.94,0.94,0.94
2018.346154,Bankura,146314.844,24,1851.692308,372.1901538,3907723.115,0.94,0.94,0.94
2018.384615,Bankura,146687.0342,19,1851.692308,372.1901538,3907723.115,0.94,0.94,0.94
2018.423077,Bankura,147059.2243,19,1851.692308,372.1901538,3907723.115,0.94,0.94,0.94
2018.461538,Bankura,147431.4145,11,1851.692308,372.1901538,3907723.115,0.94,0.94,0.94
2018.5,Bankura,147803.6046,11,1851.692308,372.1901538,3907723.115,0.94,0.94,0.94
2018.538462,Bankura,148175.7948,8,1851.692308,372.1901538,3907723.115,0.94,0.94,0.94
